track_id,cluster_kmeans
6YbzhSDVIz6zG9Hf7CoNUc,0
7zDBEnKc93ymjjQY4CJLk3,0
3Nz8UyUAM78q4LoKJATtFQ,0
1qb6AZktWeSLdmHvS0vfEO,0
1ylWNC8zMjZTExszCerenj,0
1J48l5Y8USDVLR5uBfFZ5l,0
4EROxQ47IZNf5fOFC3MbA0,0
2Z4FBa6hAEh7VTHYCqXy7P,0
4thWXXJQxP4g18cup6ltFO,0
2DOlYD1QGUFYvaqTXFvB79,0
4tLlULeAjB40XTzs0P5gBS,0
32Q0XBv3CGrhoHigQORFUc,0
16Rt0iP9Gl0oPivvFmwegH,0
5LRj7Ae2xlHWNgxbLK5pIs,0
0oRSDNL5MlfCx2pOo99lWG,0
1cirbn4RGwcayoRFkM6wnT,0
2e11sHNDJS7cYDLgOiVz6X,0
1hFH3iq5h1hEUdVKhCtGgS,0
4gC0DGimATZgd8lZW4n0aR,0
35rGCxanzxooL6R32BuMu6,0
5G6fk4LBPjFqNvXwypeYCL,0
67ibsLb8bHOadt9GZ9du74,0
1cWTUAL2RORCmmhLc5PHex,0
5dH5r6i2WjBmrDj7FkTALy,0
5xLIqCOHTW1BVfUqZ2rdL6,0
7krSlfRyWQChLeonwyAam7,0
5vZcK6hkByQM50xiJROsKf,0
1n8ecbeMaN9xJY771VP2ki,0
0ZEorzYu4Yq0fzLgnwtpcV,0
0wb9hhozBdZ1GNcxp2UFJ3,0
49AjghRNNaahJk2KDUCp6e,0
2IrBkgFHeS8D1aXAXm9wLy,0
0y4DO7cRWhKt0glcaL1cRw,0
69hH6cJOGMfIpEOwKS2c8d,0
3kJkC0W2QMs8acfS4ssB6f,0
3Gh7WuI93iSrXXyCgSXcOE,0
3AmJtRGSWQnAxZw21MisM2,0
2P25SKGU0f3OdZOcxFmZ0x,0
5xjykPKbyh1rRaww18zQey,0
6p5rK4N0I0V3Je3KfkhVIP,0
1gNcGBnYHBRU9ImqJZQamn,0
6SgGF78OyXbH1ay95emfpC,0
1cig26bYIONIItDyYqU7uM,0
6eQp1kY3okV2qg6C1VPDUE,0
09i6xDeW1dr75QXna7WbK9,0
4GEz1qRoKh2m5RvNRcXSOA,0
01WdKzw3OM6SUvy06lX73P,0
2lllz0GoFtRdHMaqGlqcoL,1
3zhtANPgoNxzYqLIoPGoPr,0
4cZseBa3UEcsISAcZnhIPa,0
7CXteQZYNhBPkq6kdKLr3r,0
11SlUn8ffDBqp1u0moI8y2,0
1SpA9bNu0HAt55CSOAAby0,1
7w360o5GWycNpsXoOujI25,0
1JszOi9nTXFR5gxFyczhEw,0
2mf2wRYKSpy88oyae0bXpl,0
4IzxjAMhzHDPsdPCeG5L1i,0
2HB69IWEfPkIMyBB7umsSf,0
5K5uciQSYbaVMFOGCqn9mZ,0
4znBsOXb9COwElnqcvPQQs,1
1hyaFynpH3bUlMaTeMNsjO,0
6X44vrKIdgwBP4I9hFT6US,0
0egDphqMcXZ9YeqvSBVRu3,0
5iYUH4ZkebJXy817FCho4U,0
3KQq8oz9Ww2ksC2T6Ma1gp,0
7rMVC05KYlLQPxSEoXIKum,0
4ycnpTN1gmqOfxkLfBNbWB,0
2OBGEbABJBTQJg1dn3TVgo,0
3ZuFInBcAYRuRzoresTxCW,1
4yIoVhGFl8YCTh9fMGChcc,0
2qhASBzpbFhPRtrnZ5lLnz,1
26CBgVxQ7oxdiKWVpfN9xJ,0
4BjBOHYl0ySaVyfGMrAnWc,0
7kDD0sZCzLWalmbxLX4xMa,0
1VHIt8DCUBcFSRgKvr0arB,0
6im5Gaf1cH28RozGrQZrWc,0
4PSBZbrqnlOX0tCbVzhmu7,1
5f9nATgIwnc5YVVeTo8H3m,0
4vrN0RUZKFUGRynUoqbv4u,1
69S2hLkiQkvOArD6k5bYWN,1
1SHNXIs2u1oCoWzpaXvwyk,0
6KcVQUxyNRdrTRZrQl6FmV,0
4PAxfsm4taDPTPX02MsC4x,0
5CT2IHekKHPyeN8dy5qUeQ,0
4Hu1n3EJkOUJG6lskEVwi9,0
2IdkC2Ez7RF1NswGllht41,1
5zFj1dwkCqv813Z6loMxMh,0
1p5ZvIVthmSo4lyhoBrACb,0
64SYEHUUlSpAxQtRuMlmDy,0
2rDr08hLBZLu4aVFKuQRuY,0
7wX28pRv3sTqA1EdjlFkkj,1
7BGUe5GJKgi86KNjo29Meb,1
2qhH0XlKiIYJpHkx1HzLmC,0
3tS9pvGzBq5m3to6ifrIWX,0
2oYCEOEXKAYwRKyiCUI2NH,0
57f0ili5EzdZlEaSKcEg8p,0
1cUXBRu4DnmATdVGETuEJG,1
5ER5Fr1Cv7N3chJhAapt66,0
5U6MNLpU6vwwRJg5DS5i6P,0
27bcRgu0wnDteieWlLCxc8,1
1djSpJJFwe7Zpm3msRUf47,1
3Tv6frzq72EHVXSXQVqAOY,0
7LknbZPcWVDMb6VLDI01MY,1
2stYCm7UAyZ4srGFrI4MNX,0
1BPPFJX2JI7EruBrV9p1xc,0
5AZ4qojJFazqCoxSaBlR7L,1
1IidViHpUaEASL36jjPsK0,0
5IlLm20JXhKbMtsH20NblC,0
3t2ANh6j5JnTCDkVRBsukB,0
1iCR2JvBl5jJemUzFjoBm0,0
3CdCCZDA3olKN3FLvrRg4o,1
01lJDtU4YaDgV1ZjrgfLbP,0
4PIaHEwGhJ8vXMtyTxAkvq,1
7wGPRUhCj3oQUKbfEzE978,0
5E4uxcnHHvjtJNdEdINde4,0
0K93vBqSbCePIqOm3MiZuX,1
07p0kLnvfQQ2bLujHyzSGK,1
1k8B2cwCsGRCYAYFMKwOS6,1
4dWY6RpM9zmYvwqxrNvwtV,0
17NW5LLmN6PXrUdknZ6iT1,0
1eDUEqKdkt5rMTf43l6bHO,0
6tt6JnKerLnOL0oez9QPqS,0
7MRcgzjHn9S2QSub2W4eED,0
6QbucbHPFRqDLTEWEcCkRL,0
3A3ajqQck8286nM14LEGey,1
0IBhXEEKXhv0bdpboaw5M3,0
4ysuHVUGF4kMlpn3naUuXT,0
1RKUBL7X6GjBN00c9cxU2I,0
6exC3DNfDb9Y8wA2lhnVV8,0
6zCnkDNYK9IJi1WOTNp5h2,0
1bXEtF4haXGbafFjJa9f7G,0
66tUIwWi0hCmJaU8BP3C6Y,0
4eea4bKE9G2rl8FQ3oH7dw,0
01QPvRIYC5QG9E3khE6P9M,0
4O7AEFNDDlQq5p8DHvkGG6,0
0t8uvgVA5CvopDkwrLEh6T,0
6e46jZKoeaOCShrVJK1XzN,0
7L9iiGbLG2zyjS8KR74MoC,0
6rz0n5iiiFOD9PMuBnFCJV,0
6fRi8PLXysP5aNADGYfsEY,0
0Cuspv9IerEhN9vAWOvNJa,0
3bb2XfPK0AvSuztY9kJzW9,0
1ONrLO7zHujDJJUZOQvK20,0
4osMQOkwTX79FUbNJpGxCD,0
5Xf4Dna2GTfa9rYbOEfb4m,0
3e60SjZURG4z5bybg7Smp0,0
5ZMucBMCG8iq0KuEZHLwYy,0
2xM9f6WuG5GF6GeTDtPuhs,0
5lAI2mmjI2RqPnV0TExgs8,0
7oERzx2IvTweeSXU7S8wdO,0
4Bv11pvdMfJCI8co54nSBW,0
7FzLNBcG5OMMHMmhakjViq,0
6NiWcapKvEKQxtzi5KyZ6a,0
2IczLMqwxEpPfIGABCDJgU,0
2vPtBcclyIpgB4KyjUvkaX,0
6igv1u6xlqiRBlAG6ufzsp,0
6QlGPyIL9Qzm9ljC25zwCU,0
7jhs3wluTr4NNxpA51Rnvc,0
0C1hcluE9eI4fRWHCcVems,0
6DWZWBOKUS8M4FGdmbf3nO,0
5NcLqABMdxp8JARYEtZcIN,0
4CIJi3RbikBxUJTuRx7KRY,0
13SAsdOfHiAOVBMe8BPvl0,0
39sN5AQLHrhILYMn2VJh2q,0
0Bf2MCzAqKcdT4SgvEWmPG,0
0Y0xENhvytKvGEgEVd82D4,0
2x4iEvdZuTYNbIVGXeOrlY,0
3iMH3HbBWm4O95UIi0vchj,0
3XQlzdBYy7aXYwdD82WSu7,0
6eUx5EQY61BFNHafU1Ow8s,0
73XhKi3xnsyLRjFhmaXqvW,0
79uVK69HCjcVEKsVcl4DAB,0
3ihu4nHvnrTwj2GKHMNgTC,0
7JyI7nxaJ6Xr8kVxlCc7yu,0
4tFglUmIjJtN0ViGNNv4mi,0
7Ji2e01og2QOFBd8mnVF8L,0
1PWg7cf8vWU1OEAgkm9HMZ,0
6ERI20r4GlgPI6ZDVLcGMO,0
07op5jYgtFXEdA5NGqBgEr,0
2M4w9zbmMNRr5Mozq8AxnF,0
23TNp9wPclBycbEZaFH3X4,0
1qZIJDqRMoq7BnaJqL7hRa,0
6ANpWZ97qoxBdMCKTDrILb,0
0edRNzOmILsLL9ZvBUXj47,0
4y73Nrje6uft4zw2Nb3zMV,0
5DA9ge7gJ8wiBYI61Yttb1,0
1nkk62Hr5E3nI4NcqMOPtJ,0
42DQJrI0XZ2ZMqHwuuwPaX,0
0rUVnoIrKJkhl4vrNRHT5w,0
5ZgHgV251LdhCHYng9TL6U,0
2k69qQWgOUsru1jpnxbOkL,0
5eqd0xA8hQZFFb4DToy4fx,0
7In4Lnz4mpkFkG5zOAzLuE,0
1rQTTnt937RJaGQCMxS9Hm,0
2J0WsNnyZZ9TmwUafkUITK,0
4cHSkta5T7QLkMpFMVTCxy,0
0ERBVZ5vUgKSL1TgjiVDFd,0
6ZvsmvXknoN8uK2MSEGpwT,0
3Fjda1WzBlep5J6cXyyUHs,0
3LtbM03oGdkIIgtMOq3thV,0
5tBWSdS7dohzLjE4FyH9Q0,0
4JAT0hxxlV7nxeTReyGyaH,0
2ubOm8LStEhv4CEiIOk01F,0
21Wpj4sMMJBTFPTWag4tQG,0
3czcEw0FUSF0fmfRK7DB2r,0
2aiktOcpNFfbHewJfu4pnf,0
5ToZKR67BcLZOTMn38zMdm,0
5KzfXGN3zdUtTg1d9WtGsE,0
6c4w4PewQawVHNvBBVuysp,0
2VbmnyvCDRGxUAVgrN0fJ3,0
1VRJ2mhJ3qjUiAdMKs1H8O,0
7oUe19fBlWZl2VbFualIKG,0
2uohrCJ6tRjqn7Z7kJdkci,0
4t3fmUXYBy80Z4pmoKqvmb,0
1I0LWinvTW7UOW7ZCuU1kp,0
73ey3wQ9Slqij2HdH6xAlO,0
5k87Lds9QYOvsWkYnGb3TZ,0
5cvMHI8Ml5Efjw9hxqq0c3,0
1a29aoCEYqKfwB2RfgZXWw,0
7k59eQ9b5KXWUNQIMrA7nI,0
4hphx3cA8mjPJR99B6XtBD,0
26y2gBrbiFJIOUjIlSQfdH,0
1m4KyhkTyvllZDPfIY14Sr,0
1cXcKr1z10B46GzPQJs62K,0
3y2U3NnIJti1RmT0rw1lwu,0
1gdKSM64g711rPxmUXMNU2,0
1eHTHX9qVcr2J5ssuZibyh,0
6f9oPcN9PoPF9TopjvBVkb,0
0309uLMqhHBnhi8fN0hhJy,0
2DzisFxuoPMtkpOESShoU7,0
5DgwlfQMBEpJQ1Hz5jPFJ1,0
35bXT4qh1VmkwgSOGKR8t3,0
725PCwQUHI6yjp8NXoZWwk,0
4QnyTa6dJV0p8FPMEbP3r7,0
3QseZsCE764b6QPmFO6phK,0
17buDxmd7vsHfSiHChazkS,0
0D9Fzc8Lea0JZTAvnZcnyZ,0
6oD4SAERighrgpWf6NJibb,0
1MHfLfnuBinJvWnf2CAAKe,0
6EJyh3rqmwLxAnm4FZJNE2,0
56xvigEBuCJ2X5UJctt15K,0
79p4NdKFVlLpGlKxKSDxYZ,0
6xWnWl3xlnsCiL60oikjhh,0
4OocfNloIRk77ncIKBdYwb,0
51j0t0pOjznHN9L83VWAKX,0
4Y69JS8RylrZ656DXqluVb,0
6hiLxvZ2l8KIvLEUdK7NN9,0
4HSMBnk2H6X80fc5pi84jg,0
7iRpCPKboAqmzNjWQlbxWr,0
3MDaMg89kr21WgU0ZFFHX7,0
4HTlBVWZuJ0aOmp27tW5CN,0
6veI1LNKcrLMVZQUImsjKt,0
6A32yyt492gez7BJTGhHFN,0
0GveneK2tkyHVvT5nomtxK,0
1ptV2NOt5z2XxvHfFlapz0,0
68xWBKK66UNUvscIarBCpJ,0
4NDdNFR89ppUQs256pmXyq,0
5SrslfaStQIlKKIwDDKx3n,0
152G4mNuk9f5bdsBXNJw5k,0
1ZurTAEIjx04uATYAYBrOr,0
6uySiLb2LYe0rNuYmbJAGq,0
5i3pXxvRFvuAD5LNhIYPR5,0
5Yqark51mYmWer5TNUAY6j,0
5kGLzzseTtEau5Ui0Mt81r,0
3mMy733jOktqqWr5ivPoRw,0
1ATzXsjdUhrQKOrTMmJBTn,0
0jwzSY6F8R9iohGU7bn4uy,0
0olZLDossSmVrs0NQbCF5m,0
37LBddyUXyIQ4p6TZSr5UW,0
5koz5LCnsza6uQhFk2hQbm,0
0wp6PRVNWlVrcG0EuB0J09,0
1N4dpE3VzyJ1M2MlgKvwEn,0
7p2HnRWVKAh4p2cXcDMT2p,0
0dff28VSeZiH3bbd5BkMBI,0
6PzfLfXcapiZtHfYuWIZco,0
6yf4plkPK4dleAGR8NmlIC,0
3aMwRvyt8eOBXx2livfPFN,0
0BLnA238guvKnng9pdxVQQ,0
4HeWRbzb0LD3vUeQd577LB,0
2QtgADuhPSF4qQw4CGhnK4,0
33cRfoabHJ8yuM0c9Mhp12,0
66lqrkwyZOi9cYe24A5YFO,0
7IiJDaMTTwaP0zDmh8vr5N,0
6LpQxEWBpjBubeyrZfPj2y,0
1zjldbLZVna0Z9pUIj1kiT,0
2Tmifyvd6gxw9EvbnjKf2Z,0
7pz6ICPmIYYo3gl1VOnhe4,0
1KkDjMuZcli2vqEYEtrmgl,0
1uARbfg2RXPtyr6sqVQUif,0
2fxJDRmUMatqyZ6ZOQi7RD,0
5GvV5FpSxbEFJDn7cR3iwl,0
50qWyVygeA1YqR83AN3GzV,0
3sxAYABqeDSLBaWUFUyWsy,0
4UkzARE8CMUbgRqihgZFUd,0
0iSaqIek7bDBcsarlb2gZL,0
2HOgiTsQQNw1YzvkzCmnkV,0
1ftTZXLKFqqv2atvDvDdqf,0
34G1j2K573iDtJIsk3iPDo,0
4BkYqVsgaP05DRzK6420CX,0
238BQ3lqk3wdY8eJYH4Q6P,0
0kGCrEWnqrNZFWTS2YKlzo,0
7CUz3qk4NNWYKEAUvS4iOn,0
64CJFZAvu2idd1ziQyWS4C,0
2a21qhg1shwgGM6bAAaKut,0
0Fi88KfZn1DKSO7aWaNpaN,0
02OKVnWppSh1jYZajEo5xn,1
0tVLeS40ap2KjoDQ7vVeby,1
0MhsE9dU1GSsbBgOl9kfs5,1
7j0Q8tt9hTKMbEEQXq7t6T,1
5DOLn2PjcqTaNqPf9cu0W1,0
6lq65qoSTuHd85MqrHei8X,1
5sgWUUvFcDrZ0NwtoUu6VZ,1
34a6O6qdKdD1UwbGq9USEh,1
20Vc6KmPFJixmDq9ZkJdcZ,0
7q6Fhvz5Sepv1N5XJEveM4,0
2PIjl7Y7sxuQeMeIpgHf7f,0
5KaOhT7vF4XdVtJ4eY3QF4,1
7qgovmYLU3BUltCBdYUPKg,1
58M9yeJ9MKPVEGTTB64Mlh,0
127Q567KlWtlo1pLsiXr3h,1
3kGMgEDHQoWykByLL6Jut3,1
3N8VCFfru0hnAKSeuiAWuR,0
5V9SPnFUkXTTA2QYoznhIQ,1
0SrNEzRKXRZIq3IT0nGRuy,1
6nVFXWA91EjioG0iIwSTyK,1
5sa9yzPw7g4UvIZqXTvsPc,0
0qd7ACCc9z2mlTYgPRcnUJ,1
4dtJ5SxwydFay6RTFUxjNu,1
2SJjVtJpu5IV05sck9E5fW,1
7quuwATpqJ08SMd21aXLVM,1
1penZqPCE4BosvlbEBcdvp,1
6vA94HEu4bIXJ3uq5EvA1h,1
4i5tPVajODtsr2gXIzpmnE,1
146AgwEEI6STqRZhKWdJbh,1
1VwxYuK2pUq007wBslVavO,1
1obLCWFaKpz2Q0G751CE3J,1
2OkhCzsaFaiP03Hoiu6Km2,1
0afpbPmRHldjP59YRslQz9,1
1LFXWfARjkBkc9Abofmgp8,0
7BssBp2yXEn30PN7rLDdTv,0
6it15CsDlkqB7N4lF0C1qM,1
3KJ3opyV29269SXkPrc19l,1
2cPSKVsKHsjCkztKkaekfS,1
2vqw9FxZCUw3YyqJN6YHHT,1
2VGnmOG7t8clawDn6Y7Wws,1
2Xe3tkFYGFJyLk5yx00Dnf,1
59gM93v9QI3zha0WPnyrYa,1
3FTwGjUFQem1BnJMTlNbFM,1
1mpyzZYsTIlRar5s0CxsC5,1
3LzAFrnO7CxaeBgtQhHsAP,1
5tYCl2bT9bDjMuTyn6OVb0,1
6LeczXNesonKaXmqROUkY9,0
0QbxaJK2aazgk0kAp0wKtf,0
1zLBsSVxETQOfINOLYvT5m,1
5qvsUlTyYaZ4ItlYcpwLhV,1
1RkBT2ylOUh3fLXyyFnWyb,1
1dr45qQSi6lA1USh1Sk7HP,1
0lCHRVlRZCEyLj3Gkc1nv1,1
0yAAwSTtc60mLGsRiulDpZ,1
2CllFO0TAhT2GZUVUOdoJB,1
3iQejdRMxwQiEK5kD8XXoX,1
0QhuHgIOqN0JzABAPTemCM,0
1GpBcCRShuLTp4gz1Udc8n,1
2SNJ9Ql1bebQa9wpC3JATr,1
2dCSrMdcE6kP0OzpaS4ycJ,1
0oYGloL7eVBTt1at9I8tcM,0
0Sc4zjDIfjEtmZ27J58Uqb,0
7fKq1u10HsPWeeWpV6zAOu,1
0hfU7O0ls8IPn7MNMyMxel,1
2JdVOM2pB8xZj9Knd3V8S6,1
53kn9xq31Hfrqfc3T7JYTT,1
2qwSv9E3kZMt7Mn1rvKeCb,1
3QXfN3PRIloGjawChDiRaZ,1
6bvfJf4KjonPMuPfGfy3S2,1
345pDhxKVhsOcs9VEnBkLa,1
3rVpuDRmwxFYaMNBx62xK9,0
3dbn4l01aR36JAzEMG4jbY,1
0koxSxv6ShyImvFgOB4FnF,1
5E5ZlB326jlVokLTLvW6My,1
0Y5aFVwBrhIxljBtRXgCBN,1
1T2AeQSjxWw92CHWfF9uKd,0
1l3dKJf6JmVp2GDg2DfvG9,1
1YI6u3b0onRDIQbjXk4xWA,1
3CV6tcIs0tqW3aJtu6THaM,0
73betixCQU7WTPRCYhpvuA,0
4jqNb7jirjx8EtK73IMjXr,0
2M92bACIlBqgeb4gxIzZUf,1
2iUz95Osgl4fFZbNJ0xuoD,0
23BCL4dHsn45ClaEoGGYTm,1
11t1vuAGzmJCbSBYMtKOaD,1
2X3BId94gjXlnz1hLVhEeU,0
4MR1AZhe1p0zTuH2HGhX9L,1
05WXONH3xdiHxSu5DhpiEn,1
6XBjCetHKdO5L9cwMDVffw,1
0alWUvsJHk83HVWCnyCG51,1
6PniMs08lEakpuRp2nsMGv,1
56BAJvpaWgvr6C4wmc37iU,1
4TIM4aG3ceKWbNVSRu1Wlg,1
1zuMoycNBmpN4p6X8sJeh5,1
4saHEjXw7O1NXJOzBkUKKG,1
3nQbCPy1vMFtXb4XEpOmgC,1
1tJw60G9KHl7fYVdQ2JDgo,1
7jpUBLaFhqzu6Wy4Ud3v93,1
439FqaiIK6wg9eIzm4HPgL,1
09tYvFOFp1pKxZ8GJVlOXm,1
5jGUJXnELDaDTgiRjD9lsg,1
1xrbyp16GiuTEttWGqNQE6,1
0uIfrUwwg0Z7KTitul7E3T,1
5P45FGGEl99tHmKx6RaP9C,1
3yWrndXnVgw8xSwEO6FtwR,1
4zBXbdLb6RDaGrLb7Z6Y8a,1
0FktnzDqjClqU6iqOZVEs2,1
2uu2aGqA2UblCg581Q7l1g,1
3ZqYV9HnAVVdMB4TjO8RBx,1
5lqpuhM99nuXOncjZyjXbf,1
7oZKzSymWd6cTXX4sEYiXo,1
3QfD4bxxkopZL7XZ8RaezH,1
5vQy9fwVJTeLsaX9IOpCcp,1
1bmm8qIp60aMkozpkPnxNM,1
7pin8wDLL57efEYLvOpAAS,0
16RRpUyUDjkIept8AymRiL,1
3xv8JksRyqHa1lwkM9xvJf,1
4lLl2TEcaKFcP6m9Xzx3rI,1
5Q3e16qE1RE5oilN3ukasm,1
43ZwcFkQGxvpTVbVHi3MRF,1
1dt2lHi5RCMPuxz4VxKYgi,1
1j1itFzuIbndSf6lW8L1Kx,1
0kRJ3rwE3rTDJGnGO4HmoD,1
68V31zQa7VOH4P99PMeBna,1
1Zjdt705TM2Hr26YDKgnyc,1
5i9bTK3gXeVCvua3PH4nwv,0
4TRlBMj8wXsIfEDgWOPyE2,1
2RQsLucjZb02cKkz3s8NZ5,0
2QKVCfIDdHf16FkDPFHBHX,1
3Z0l8qwMuC376pcutLVsY8,1
4QctbZRsuWYPT0pbKg7u75,1
5uq1p5tvZhSTRpZZTwuQPj,1
5q86iSKkBtOoNkdgEDY5WV,1
7BFa8ACKFI2vvbn6Su16JY,1
66vWfpNGNT4y6nPdW5WMtj,1
4yG3Pgc8McT71M6jwRE9Hf,0
535caqrAvraklHh7hO8MIf,1
5dqsBNMcoZdZSkdtAKmaQz,0
1U8Ta5gcm2xhma1FQS2bKV,1
6lV9cTvioGWqRXSgfjAUGL,1
05OnZaYopHpb0z7ktT2FIF,1
4GvEuYAfJlICR2SpMDaBxQ,0
3MBzcfMRsUvA97JDiB7zN0,0
2kvpHbQHp9QmcG9WhyLwco,1
4V3Rot65GZVEryNNwJ16HZ,0
1DFLbi4TVAwgYWcV76Rcwa,1
4IJWhehNLXru5WfS71EWSx,1
0iKo4pNNjHHdKUcFARlfCa,1
4aPksJv2ABvAdQT5wnhUCE,0
0ZBg0OsGKgZajDgFtryiz7,0
2eN0rxTtgxKkmVCNgizayr,0
6IQmOZDExu7bWntSD3kzzM,0
53ZltaiwC0qwQR33CZ1Z4Z,0
2nwqGakenlp9xbxVFLHqPk,0
5qFdBrHBv5g57cqcd5mTum,0
3HF5RXwP5Bp1wEcZsD8oRl,0
3zkyus0njMCL6phZmNNEeN,0
67qJXLUbGf0T6F9vLBh0R6,0
1sL5BdN5C7yBOTpRDKAl9U,0
3W41yg5TI6lEtpaeyJlYX9,0
2ZlABhxMMa43COmZ97kKsJ,0
6jG7eZOIbbbjm7El6RFMzl,0
03KRSEQ9cgeiKKmPTMmLfH,0
7EjM8ztym3RpYY1eIm9ot4,0
5YKYbBFmuEUOZlxHGGgN2r,0
298b7jHaHjRMxO3ytFmNJi,0
3bvTxKTtYcbD5sE233KTGu,0
5Mnm6mC6kbtyhbxZy5Vc1p,0
0FLm3qPkelsSo8nN42f7Tk,0
2tGHamk3HaP9xYym8STRJa,0
1SaeAWqdye3mB6YJNRPviU,0
3Jmc4jP0WOcX1W5O2SrSpP,0
2FXDcmcZ08GfJcoSuTGoRV,0
7EgHd0X4SiC5KJI9cxof3W,0
0EH1faFcBsrfvRmHGr7G9X,0
7LvqizA2nStY3KJgpVeKvk,0
1vKuljrp880w4sWbzafYBJ,0
5NojbEh82rYIe8MFp2B2ec,0
4ErBHqf1BkGYsjn1auTNnd,0
6RmZ4gzXvPMMdu9uU1H3Qa,0
4DuUwzP4ALMqpquHU0ltAB,0
2Tt5NzULBPG3UYHIRMID8d,0
3nmYTOGGDG8bHXstYKEfiJ,0
4WcEjRwAGiOdv57G8alHFh,0
0ed7t12NIuLpOGuI6YCSNq,0
4PEbYccqVTIhZIXekl1AJ1,0
5ywr81fvxielfXbJXIzCjD,0
5M1Edbp51pLu2IqZ74smjN,0
15wWU0d9laFeMmWdCKqy1N,0
0AsSDGWbbr5ocMCgNGQz68,0
3n5yawGN8G1Pn2jrSEDVlO,0
3ue0cpOdMVDbQZj8Q6rFH9,0
66zPUtotVRwpQN8aHmtxrO,0
6hUSkNc9GDNkCwDONBOVQc,0
5p5nUA2EzwaXybzhvImjE4,0
3Pe23xnNsbOLTDBuiT2onG,0
4F6INtun6tiDAjPaSCnIGc,0
5duB46Rxk3WJeC72mzlFvF,0
58CqJvZPeVKyUti1xAQFAv,0
1vxokmujDHlpfILCqlqBN9,0
1hPYmc7Ix9CulIO9Np2Gmp,0
29Kne9qsxCj4txUK3rYJ8k,0
4cD2SnqVJCMAPK32LaXJXg,0
74cwY99W3HQlqY5M7XFeKP,0
1AQbutKlJ2EzEgq6LUdQeH,0
6pA73FnPiF7QLZEO0ciD1p,0
4oQHwj2bDeAr5EWgBLevdK,0
39j7IbORwYLTYcryusTXfU,0
1gr0E0nEJ1EP2LYTNZUxtq,0
2RKB9UuRwoPVy8A7NomvGF,0
4o7xo54bNhWGlixDUXJWlx,0
1H5sHG1dTs4ieiKhHP3WuP,0
4ETEL2ndChCeYpiAfKihUT,0
3o7Nk2lQQ6qRFwC3H1dUXB,0
6hEK88MHJnrDppN1x6ZtZO,0
1cmTYjeDBsM90Rk1O7N2Ey,0
32G4u2JTqG5o84f0fDYLJs,0
7C8DLF9BmpoZ69uGVSIwy2,0
3LIHhA4yH7uuM97cdwr9Uy,0
0ZEfs4thYHXqysMSehNVlT,0
5mUtepG0G1448kcs3pA51c,0
7KNbaRiV7itnkeLWICAAmM,0
2AJIsiwB3IKuFvmC4rlVVS,0
1WPG8VLaIeX0b1IqaVvIik,0
7D90oQHnujemupaLyYipo7,0
6q15U1F49nRiluEv8VKuSD,0
3tjL6Emm21xKPIvP583FaN,0
1L4xHgZSzcbfSLPk3GxXRf,0
3TgdPvHUMe7T9Mm0mNLpXz,0
2jykCIApFy1TR1QkDCjM1c,0
2xYPyUOzX4wveULe8IpK16,0
77YmshcmherLOs28u5od8L,0
1k5XizkJbxZPPOUOT6zs7g,0
4aobLPewg2y2pIqZYg4M4L,0
2wGcnCtFqXeQlh25HgroNR,0
4oExQY5V5UuCjAPHzTIdP3,0
7qSk3k3VANEaZ2RKHfnOqf,0
3z4IG1r1FB9CoZLAD1P5E1,0
2PJldZDEPT3WW6VyrzAlks,0
5d92HPmPNygenbsVxsOcKa,0
4K0WHmEItcHOfU4ranpiL4,0
5mKuXRvjJCiDI47RkNUWDq,0
06JkMepmzahPx4ZVKf9TNn,0
6AVjdy75bMpLuGhcXMrJTY,0
23WEiKFROrMLadZXSB2yt2,0
77zfBvVZQy6z4zo5vhGV37,0
0SSnsz43FmRyEkHkgnyIzy,0
3fhJOOW5qVGpdUWbogQZOx,0
1GXAPqZrKzxnQHAjZ5Ly5A,0
5yG4PdHxW9LUi053NUXXER,0
5jIzSTDfXbvW7xGcvHIE7z,0
3OQ7FEgFoutcMkQZtJA1Ul,0
4FAQjmX7e7JJaFE363uj86,0
5L5mHDzkepuDNzPVOhxd6v,0
1NDCgfAFrAz4jqW5VMNSg0,0
6Xh5ObvK42kncu7mLm2Oc0,0
3jaEW6a5u69FDJtw56DhMs,0
2TqBlNJJ3cFPQfLSeX0lug,0
06eV8gkTo7cNojK1H1FUNL,0
1rgDdI3tgJX1ZsMkrdxKdc,0
10h4eHpHzKghEaBqmwtsJH,0
0TzJFbpP9ayN5UNu7UnGpf,0
2NlropUtk9tEc5aZMaIeOg,0
6s6ArNzUkE8eSsT3Tnwnzp,0
7fCfNGeoN7YAGufmUkne4r,0
6cjasPyFiPGhogFunQ1Ixc,0
4uNqqFgeBcyQdNeuBPxXva,0
6JvWtIeZkxJtREdx27UXIq,0
5mcNRuCtgFTOQi3br7yFVI,0
64YCRnMmAcj4982RtwNaag,0
1CVSNF9MoV4spCv5hFv998,0
7kSBvPr9it26XjylB5LJkx,0
1XBYiRV30ykHw5f4wm6qEn,0
5aioTMe9Z7mq2Z2ecr2mCB,0
2bqrm32HDG81nioyfxowSR,0
58Fa5cPeHmuvmj67oDH5Q3,0
1DIXPcTDzTj8ZMHt3PDt8p,1
76Fb5Vy1Y0hJIppH2g13oq,0
1lloYB6uHOTDmheiWsq4DL,0
5KGnIJH2q1ReSS6nyllwzw,0
53lS5rsYcbEMtpM2grepw5,0
1SN4njpx7LeapXlrD4kBW6,0
